myRole,otherRole,side,myChamp,otherChamp,value
sup,bot,ALLY,zoe,morgana,-0.58
sup,bot,ALLY,zoe,tahmkench,-3.37
sup,bot,ALLY,zoe,sion,1.09
sup,bot,ALLY,zoe,ryze,-6.44
sup,bot,ALLY,zoe,anivia,-2.78
sup,bot,ALLY,zoe,chogath,-12.93
sup,bot,ALLY,zoe,naafiri,8.8
sup,bot,ALLY,zoe,rengar,-0.44
sup,bot,ALLY,zoe,ahri,8.96
sup,bot,ALLY,zoe,taliyah,0.7
sup,bot,ALLY,zoe,masteryi,7.41
sup,bot,ALLY,zoe,kindred,0.02
sup,bot,ALLY,zoe,sett,-4.95
sup,bot,ALLY,zoe,graves,0.08
sup,bot,ALLY,zoe,singed,6.88
sup,bot,ALLY,zoe,aurora,9.8
sup,bot,ALLY,zoe,pantheon,-4.47
sup,bot,ALLY,zoe,neeko,-5.38
sup,bot,ALLY,zoe,azir,2.56
sup,bot,ALLY,zoe,zilean,0.82
sup,bot,ALLY,zoe,jayce,3.37
sup,bot,ALLY,zoe,mordekaiser,-1.39
sup,bot,ALLY,zoe,viego,-5.11
sup,bot,ALLY,zoe,fizz,-5.31
sup,bot,ALLY,zoe,thresh,-12.2
sup,bot,ALLY,zoe,vex,0.52
sup,bot,ALLY,zoe,sylas,6.72
sup,bot,ALLY,zoe,kayle,0.06
sup,bot,ALLY,zoe,garen,-9.93
sup,bot,ALLY,zoe,malphite,1.37
sup,bot,ALLY,zoe,pyke,6.89
sup,bot,ALLY,zoe,leblanc,-2.07
sup,bot,ALLY,zoe,zed,10.38
sup,bot,ALLY,zoe,darius,10.68
sup,bot,ALLY,zoe,zaahen,-7.29
sup,bot,ALLY,zoe,gangplank,-19.17
sup,bot,ALLY,zoe,urgot,-6.16
sup,bot,ALLY,zoe,leesin,2.97
sup,bot,ALLY,zoe,ekko,1.58
sup,bot,ALLY,zoe,yorick,-21.54
sup,bot,ALLY,zoe,akali,-13.01
sup,bot,ALLY,zoe,gnar,-4.14
sup,bot,ALLY,zoe,drmundo,22.65
sup,bot,ALLY,zoe,wukong,9.79
sup,bot,ALLY,zoe,briar,3.53
sup,bot,ALLY,zoe,annie,4.34
sup,bot,ALLY,zoe,nasus,-4.95
sup,bot,ALLY,zoe,kennen,-13.61
sup,bot,ALLY,zoe,riven,7.19
sup,bot,ALLY,zoe,orianna,4.93
sup,bot,ALLY,zoe,karma,8.77
sup,bot,ALLY,zoe,olaf,-1.76
sup,bot,ALLY,zoe,nidalee,-7.97
sup,bot,ALLY,zoe,diana,3.8
sup,bot,ALLY,zoe,nautilus,-4.21
sup,bot,ALLY,zoe,tryndamere,-20.75
sup,bot,ALLY,zoe,aatrox,-12.34
sup,bot,ALLY,zoe,lulu,0.06
sup,bot,ALLY,zoe,fiora,-1.48
sup,bot,ALLY,zoe,ornn,-1.27
sup,bot,ALLY,zoe,leona,-8.84
sup,bot,ALLY,zoe,jax,3.15
sup,bot,ALLY,zoe,lissandra,4.12
sup,bot,ALLY,zoe,ambessa,8.39
sup,bot,ALLY,zoe,gwen,12.63
sup,bot,ALLY,zoe,taric,-24.99
sup,bot,ALLY,zoe,shen,-15.72
sup,bot,ALLY,zoe,shaco,4.86
sup,bot,ALLY,zoe,xinzhao,-3.7
sup,bot,ALLY,zoe,nami,-15.1
sup,bot,ALLY,zoe,jarvaniv,-31.21
sup,bot,ALLY,zoe,yuumi,-2.86
sup,bot,ALLY,zoe,blitzcrank,9.94
sup,bot,ALLY,zoe,milio,9.79
sup,bot,ALLY,zoe,janna,-9.36
sup,bot,ALLY,zoe,alistar,16.99
sup,bot,ALLY,zoe,illaoi,-1.9
sup,bot,ALLY,zoe,volibear,13.32
sup,bot,ALLY,zoe,renata,-5.89
sup,bot,ALLY,zoe,trundle,-28.92
sup,bot,ALLY,zoe,kayn,19.09
sup,bot,ALLY,zoe,zac,-15.3
sup,bot,ALLY,zoe,soraka,-12.91
sup,bot,ALLY,zoe,renekton,7.38
sup,bot,ALLY,zoe,kled,-6.77
sup,bot,ALLY,zoe,sona,-19.28
sup,bot,ALLY,zoe,qiyana,4.81
sup,bot,ALLY,zoe,gragas,-26.06
sup,bot,ALLY,zoe,nunu,12.73
sup,bot,ALLY,zoe,fiddlesticks,16.17
sup,bot,ALLY,zoe,shyvana,19.63
sup,bot,ALLY,zoe,udyr,-13.77
sup,bot,ALLY,zoe,rammus,3.19
sup,bot,ALLY,zoe,galio,-17.42
sup,bot,ALLY,zoe,rumble,19.03
sup,bot,ALLY,zoe,amumu,-2.33
sup,bot,ALLY,zoe,poppy,-34.36
sup,bot,ALLY,zoe,maokai,-7.13
sup,bot,ALLY,zoe,bard,-16.84
sup,bot,ALLY,zoe,talon,17.63
sup,bot,ALLY,zoe,kassadin,-39.66
sup,bot,ALLY,zoe,sejuani,10.67
sup,bot,ALLY,zoe,belveth,34.98
sup,bot,ALLY,zoe,ksante,-6.3
sup,bot,ALLY,zoe,camille,-16.61
sup,bot,ALLY,zoe,rakan,45.91
sup,bot,ALLY,zoe,rell,-32.74
sup,bot,ALLY,zoe,lillia,3.72
sup,bot,ALLY,zoe,braum,-27.78
sup,bot,ALLY,zoe,vi,-14.2
sup,sup,ALLY,zoe,thresh,0.23
sup,sup,ALLY,zoe,nautilus,-0.18
sup,sup,ALLY,zoe,braum,0.94
sup,sup,ALLY,zoe,lux,-0.58
sup,sup,ALLY,zoe,nami,-0.04
sup,sup,ALLY,zoe,leona,-1.3
sup,sup,ALLY,zoe,morgana,-0.33
sup,sup,ALLY,zoe,lulu,0.42
sup,sup,ALLY,zoe,blitzcrank,-0.27
sup,sup,ALLY,zoe,karma,1.16
sup,sup,ALLY,zoe,milio,0.65
sup,sup,ALLY,zoe,pyke,-0.04
sup,sup,ALLY,zoe,seraphine,-0.56
sup,sup,ALLY,zoe,sona,0.05
sup,sup,ALLY,zoe,soraka,0.29
sup,sup,ALLY,zoe,swain,-1.47
sup,sup,ALLY,zoe,yuumi,0.95
sup,sup,ALLY,zoe,senna,-0.4
sup,sup,ALLY,zoe,bard,0.07
sup,sup,ALLY,zoe,alistar,0.34
sup,sup,ALLY,zoe,mel,-0.66
sup,sup,ALLY,zoe,brand,-1.12
sup,sup,ALLY,zoe,zyra,-0.21
sup,sup,ALLY,zoe,pantheon,0.06
sup,sup,ALLY,zoe,neeko,-0.04
sup,sup,ALLY,zoe,xerath,0.46
sup,sup,ALLY,zoe,rakan,-0.56
sup,sup,ALLY,zoe,tahmkench,0.47
sup,sup,ALLY,zoe,janna,0.97
sup,sup,ALLY,zoe,rell,-0.4
sup,sup,ALLY,zoe,velkoz,0.01
sup,sup,ALLY,zoe,zilean,-0.19
sup,sup,ALLY,zoe,poppy,1.38
sup,sup,ALLY,zoe,maokai,-0.28
sup,sup,ALLY,zoe,taric,0.37
sup,sup,ALLY,zoe,shaco,-1.2
sup,sup,ALLY,zoe,ashe,0.56
sup,sup,ALLY,zoe,malphite,-0.56
sup,sup,ALLY,zoe,renata,-1.46
sup,sup,ALLY,zoe,sylas,0.18
sup,sup,ALLY,zoe,galio,0.7
sup,sup,ALLY,zoe,teemo,-1.33
sup,sup,ALLY,zoe,shen,-0.51
sup,sup,ALLY,zoe,veigar,-2.14
sup,sup,ALLY,zoe,leblanc,3.01
sup,sup,ALLY,zoe,elise,0.62
sup,sup,ALLY,zoe,amumu,0.38
sup,sup,ALLY,zoe,fiddlesticks,-0.25
sup,sup,ALLY,zoe,anivia,5.03
sup,sup,ALLY,zoe,hwei,1.95
sup,sup,ALLY,zoe,missfortune,-0.54
sup,sup,ALLY,zoe,zac,2.14
sup,sup,ALLY,zoe,trundle,-1.03
sup,sup,ALLY,zoe,twitch,1.54
sup,sup,ALLY,zoe,sett,1.72
sup,sup,ALLY,zoe,lissandra,2.87
sup,sup,ALLY,zoe,nidalee,0.26
sup,sup,ALLY,zoe,sion,1.08
sup,sup,ALLY,zoe,chogath,0.6
sup,sup,ALLY,zoe,ziggs,1.26
sup,sup,ALLY,zoe,jarvaniv,0.31
sup,sup,ALLY,zoe,heimerdinger,-1.28
sup,sup,ALLY,zoe,leesin,-0.53
sup,sup,ALLY,zoe,annie,-3.72
sup,sup,ALLY,zoe,camille,1.1
sup,sup,ALLY,zoe,gragas,2.76
sup,sup,ALLY,zoe,ivern,-4.03
sup,sup,ALLY,zoe,ahri,2.99
sup,sup,ALLY,zoe,taliyah,0.35
sup,sup,ALLY,zoe,singed,-0.86
sup,sup,ALLY,zoe,drmundo,-1.31
sup,sup,ALLY,zoe,ornn,-7.55
sup,sup,ALLY,zoe,jax,-4.1
sup,sup,ALLY,zoe,twistedfate,-1.99
sup,sup,ALLY,zoe,malzahar,-2.95
sup,sup,ALLY,zoe,ezreal,2.65
sup,sup,ALLY,zoe,varus,2.15
sup,sup,ALLY,zoe,rammus,1.4
sup,sup,ALLY,zoe,aurelionsol,-3.96
sup,sup,ALLY,zoe,syndra,-0.62
sup,sup,ALLY,zoe,caitlyn,-4.27
sup,sup,ALLY,zoe,zed,0.52
sup,sup,ALLY,zoe,wukong,-0.3
sup,sup,ALLY,zoe,ekko,2.91
sup,sup,ALLY,zoe,skarner,-1.87
sup,sup,ALLY,zoe,sejuani,2.53
sup,sup,ALLY,zoe,fizz,-8.44
sup,sup,ALLY,zoe,kennen,-1.58
sup,sup,ALLY,zoe,jhin,-2.76
sup,sup,ALLY,zoe,vex,-0.95
sup,sup,ALLY,zoe,yasuo,-2.56
sup,sup,ALLY,zoe,rengar,0.02
sup,sup,ALLY,zoe,orianna,3.13
sup,sup,ALLY,zoe,ksante,-4.05
sup,sup,ALLY,zoe,nunu,2.39
sup,sup,ALLY,zoe,mordekaiser,7.23
sup,sup,ALLY,zoe,darius,-1.39
sup,sup,ALLY,zoe,yone,-6.51
sup,sup,ALLY,zoe,nasus,14.31
sup,sup,ALLY,zoe,qiyana,1.39
sup,sup,ALLY,zoe,naafiri,-7.21
sup,sup,ALLY,zoe,vayne,4.14
sup,sup,ALLY,zoe,volibear,4.29
sup,sup,ALLY,zoe,vi,-2.06
sup,sup,ALLY,zoe,quinn,-0.87
sup,sup,ALLY,zoe,viego,-1.19
sup,sup,ALLY,zoe,kogmaw,-0.62
sup,sup,ALLY,zoe,kayle,3.79
sup,sup,ALLY,zoe,zaahen,-8.1
sup,sup,ALLY,zoe,masteryi,6.71
sup,sup,ALLY,zoe,rumble,-1.31
sup,sup,ALLY,zoe,briar,7.93
sup,sup,ALLY,zoe,aatrox,0.1
sup,sup,ALLY,zoe,garen,0.65
sup,sup,ALLY,zoe,xinzhao,4.4
sup,sup,ALLY,zoe,kled,-1.49
sup,sup,ALLY,zoe,kaisa,2.06
sup,sup,ALLY,zoe,aurora,-2.73
sup,sup,ALLY,zoe,karthus,0.62
sup,sup,ALLY,zoe,yorick,0.36
sup,sup,ALLY,zoe,diana,-5.28
sup,sup,ALLY,zoe,akali,8.95
sup,sup,ALLY,zoe,smolder,0.73
sup,sup,ALLY,zoe,jayce,2.08
sup,sup,ALLY,zoe,katarina,-4.39
sup,sup,ALLY,zoe,reksai,3.65
sup,sup,ALLY,zoe,jinx,0.62
sup,sup,ALLY,zoe,ryze,18.37
sup,sup,ALLY,zoe,illaoi,3.86
sup,sup,ALLY,zoe,evelynn,8.96
sup,sup,ALLY,zoe,tristana,5.23
sup,sup,ALLY,zoe,azir,-8.8
sup,sup,ALLY,zoe,urgot,-1.42
sup,sup,ALLY,zoe,cassiopeia,12.29
sup,sup,ALLY,zoe,gnar,-5.32
sup,sup,ALLY,zoe,gangplank,0.43
sup,sup,ALLY,zoe,tryndamere,-6.34
sup,sup,ALLY,zoe,ambessa,7.65
sup,sup,ALLY,zoe,riven,-1.1
sup,sup,ALLY,zoe,akshan,4.91
sup,sup,ALLY,zoe,yunara,-11.42
sup,sup,ALLY,zoe,warwick,1.86
sup,sup,ALLY,zoe,viktor,-5.95
sup,sup,ALLY,zoe,lillia,-1.19
sup,sup,ALLY,zoe,nocturne,-3.36
sup,sup,ALLY,zoe,talon,19.86
sup,sup,ALLY,zoe,belveth,3.6
sup,sup,ALLY,zoe,graves,-3.39
sup,sup,ALLY,zoe,lucian,3.41
sup,sup,ALLY,zoe,renekton,-10.62
sup,sup,ALLY,zoe,kayn,6.59
sup,sup,ALLY,zoe,aphelios,6.9
sup,sup,ALLY,zoe,fiora,-5.79
sup,sup,ALLY,zoe,kalista,-7.44
sup,sup,ALLY,zoe,samira,-5.32
sup,sup,ALLY,zoe,corki,12.39
sup,sup,ALLY,zoe,sivir,-13.47
sup,sup,ALLY,zoe,draven,-5.71
sup,sup,ALLY,zoe,olaf,-12.82
sup,sup,ALLY,zoe,udyr,-28.17
sup,sup,ALLY,zoe,zeri,-21.15
sup,sup,ALLY,zoe,khazix,-1.54
sup,sup,ALLY,zoe,gwen,-2.67
sup,sup,ALLY,zoe,vladimir,9.18
sup,sup,ALLY,zoe,irelia,0.81
sup,sup,ALLY,zoe,xayah,-9.89
sup,sup,ALLY,zoe,kindred,16.93
sup,sup,ALLY,zoe,nilah,-10.23
sup,sup,ALLY,zoe,shyvana,8.06
sup,sup,ALLY,zoe,kassadin,-34.37
sup,sup,ALLY,zoe,hecarim,66.93
sup,top,ENEMY,elise,jax,1.07
sup,top,ENEMY,elise,darius,0.71
sup,top,ENEMY,elise,garen,2.03
sup,top,ENEMY,elise,mordekaiser,-2.08
sup,top,ENEMY,elise,aatrox,-0.77
sup,top,ENEMY,elise,zaahen,0.31
sup,top,ENEMY,elise,sett,0.01
sup,top,ENEMY,elise,malphite,3.37
sup,top,ENEMY,elise,kayle,-3.05
sup,top,ENEMY,elise,ornn,-1.34
sup,top,ENEMY,elise,sion,2.83
sup,top,ENEMY,elise,renekton,4.66
sup,top,ENEMY,elise,gangplank,-1.06
sup,top,ENEMY,elise,yone,0.67
sup,top,ENEMY,elise,gwen,-2.77
sup,top,ENEMY,elise,drmundo,1.48
sup,top,ENEMY,elise,irelia,8.87
sup,top,ENEMY,elise,ambessa,-1.55
sup,top,ENEMY,elise,yorick,2.02
sup,jng,ENEMY,elise,viego,2.08
sup,jng,ENEMY,elise,leesin,-3.34
sup,jng,ENEMY,elise,khazix,2.69
sup,jng,ENEMY,elise,diana,-3.25
sup,jng,ENEMY,elise,vi,-0.88
sup,jng,ENEMY,elise,kayn,-1.65
sup,jng,ENEMY,elise,xinzhao,-2.81
sup,jng,ENEMY,elise,ekko,0.9
sup,jng,ENEMY,elise,masteryi,5.57
sup,jng,ENEMY,elise,nocturne,2.4
sup,jng,ENEMY,elise,jarvaniv,1.91
sup,jng,ENEMY,elise,zaahen,2.49
sup,jng,ENEMY,elise,shaco,-6.62
sup,jng,ENEMY,elise,volibear,4.41
sup,jng,ENEMY,elise,drmundo,-2.18
sup,jng,ENEMY,elise,sylas,-1.6
sup,jng,ENEMY,elise,hecarim,-2.5
sup,jng,ENEMY,elise,warwick,-3.3
sup,mid,ENEMY,elise,ahri,2.62
sup,mid,ENEMY,elise,yasuo,-2.2
sup,mid,ENEMY,elise,akali,-0.97
sup,mid,ENEMY,elise,zed,0.08
sup,mid,ENEMY,elise,yone,0.46
sup,mid,ENEMY,elise,malzahar,-1.37
sup,mid,ENEMY,elise,orianna,2.92
sup,mid,ENEMY,elise,katarina,3.57
sup,mid,ENEMY,elise,ryze,4.28
sup,mid,ENEMY,elise,syndra,-4.19
sup,mid,ENEMY,elise,viktor,-4.01
sup,mid,ENEMY,elise,veigar,-2.38
sup,mid,ENEMY,elise,galio,-0.49
sup,mid,ENEMY,elise,sylas,4.86
sup,mid,ENEMY,elise,fizz,-5.64
sup,mid,ENEMY,elise,leblanc,1.12
sup,mid,ENEMY,elise,naafiri,-5.11
sup,mid,ENEMY,elise,lux,3.91
sup,mid,ENEMY,elise,kassadin,4.23
sup,bot,ENEMY,elise,caitlyn,1.4
sup,bot,ENEMY,elise,ezreal,2.23
sup,bot,ENEMY,elise,jinx,1.2
sup,bot,ENEMY,elise,kaisa,-0.18
sup,bot,ENEMY,elise,jhin,-2.28
sup,bot,ENEMY,elise,missfortune,2.98
sup,bot,ENEMY,elise,yunara,-0.22
sup,bot,ENEMY,elise,aphelios,0.37
sup,bot,ENEMY,elise,smolder,-3.1
sup,bot,ENEMY,elise,lucian,-8.19
sup,bot,ENEMY,elise,sivir,-0.62
sup,bot,ENEMY,elise,ashe,-0.22
sup,bot,ENEMY,elise,twitch,-4.77
sup,bot,ENEMY,elise,varus,1.59
sup,bot,ENEMY,elise,vayne,3.58
sup,bot,ENEMY,elise,samira,-5.34
sup,bot,ENEMY,elise,tristana,1.11
sup,bot,ENEMY,elise,draven,-0.36
sup,bot,ENEMY,elise,corki,-0.74
sup,sup,ENEMY,elise,thresh,1.52
sup,sup,ENEMY,elise,nami,1.69
sup,sup,ENEMY,elise,nautilus,-3.21
sup,sup,ENEMY,elise,lulu,0.71
sup,sup,ENEMY,elise,karma,-0.12
sup,sup,ENEMY,elise,braum,-3.1
sup,sup,ENEMY,elise,pyke,3.28
sup,sup,ENEMY,elise,lux,-0.88
sup,sup,ENEMY,elise,leona,1.71
sup,sup,ENEMY,elise,bard,5.05
sup,sup,ENEMY,elise,milio,-1.88
sup,sup,ENEMY,elise,morgana,2.57
sup,sup,ENEMY,elise,sona,-1.94
sup,sup,ENEMY,elise,seraphine,1.92
sup,sup,ENEMY,elise,blitzcrank,-3.74
sup,sup,ENEMY,elise,yuumi,-1.22
sup,sup,ENEMY,elise,soraka,-4.38
sup,sup,ENEMY,elise,neeko,-0.82
sup,sup,ENEMY,elise,swain,1.1
sup,top,ENEMY,elise,ksante,-1.38
sup,top,ENEMY,elise,volibear,2.45
sup,top,ENEMY,elise,nasus,-3.9
sup,top,ENEMY,elise,varus,-0.37
sup,top,ENEMY,elise,teemo,2.96
sup,top,ENEMY,elise,fiora,-0.31
sup,top,ENEMY,elise,kennen,2.4
sup,top,ENEMY,elise,gnar,-1.52
sup,top,ENEMY,elise,vayne,1.52
sup,top,ENEMY,elise,jayce,2.55
sup,top,ENEMY,elise,riven,-1.92
sup,top,ENEMY,elise,tryndamere,-1.49
sup,top,ENEMY,elise,rumble,1.92
sup,top,ENEMY,elise,akali,-3.89
sup,jng,ENEMY,elise,naafiri,2.81
sup,jng,ENEMY,elise,graves,2.29
sup,jng,ENEMY,elise,zac,0.87
sup,jng,ENEMY,elise,rengar,3.38
sup,jng,ENEMY,elise,jax,0.21
sup,jng,ENEMY,elise,amumu,1.57
sup,jng,ENEMY,elise,talon,5.34
sup,jng,ENEMY,elise,jayce,-0.59
sup,jng,ENEMY,elise,nunu,-1.72
sup,jng,ENEMY,elise,lillia,-3.03
sup,jng,ENEMY,elise,malphite,-2.68
sup,jng,ENEMY,elise,ambessa,-2.66
sup,jng,ENEMY,elise,evelynn,-1.17
sup,jng,ENEMY,elise,fiddlesticks,-0.88
sup,mid,ENEMY,elise,twistedfate,6.02
sup,mid,ENEMY,elise,diana,-3.48
sup,mid,ENEMY,elise,xerath,1.88
sup,mid,ENEMY,elise,vex,-5.68
sup,mid,ENEMY,elise,ekko,-0.89
sup,mid,ENEMY,elise,zoe,3.91
sup,mid,ENEMY,elise,mel,-8.56
sup,mid,ENEMY,elise,anivia,0.65
sup,mid,ENEMY,elise,irelia,-6.03
sup,mid,ENEMY,elise,hwei,0.8
sup,mid,ENEMY,elise,aurelionsol,11.37
sup,mid,ENEMY,elise,lissandra,-0.01
sup,mid,ENEMY,elise,aurora,-10.4
sup,mid,ENEMY,elise,akshan,1.34
sup,bot,ENEMY,elise,xayah,1.32
sup,bot,ENEMY,elise,zeri,7.08
sup,bot,ENEMY,elise,swain,2.19
sup,bot,ENEMY,elise,nilah,-6.76
sup,bot,ENEMY,elise,ziggs,-0.12
sup,bot,ENEMY,elise,kogmaw,1.42
sup,bot,ENEMY,elise,veigar,1.28
sup,bot,ENEMY,elise,yasuo,-4.61
sup,bot,ENEMY,elise,kalista,-7.24
sup,bot,ENEMY,elise,brand,4.17
sup,bot,ENEMY,elise,lux,-1.6
sup,bot,ENEMY,elise,mel,-3.34
sup,bot,ENEMY,elise,senna,-5.79
sup,bot,ENEMY,elise,aurelionsol,-0.95
sup,sup,ENEMY,elise,alistar,-8.15
sup,sup,ENEMY,elise,senna,-0.45
sup,sup,ENEMY,elise,rakan,-0.62
sup,sup,ENEMY,elise,brand,2.62
sup,sup,ENEMY,elise,zyra,0.56
sup,sup,ENEMY,elise,xerath,-0.12
sup,sup,ENEMY,elise,pantheon,3.12
sup,sup,ENEMY,elise,rell,1.02
sup,sup,ENEMY,elise,janna,-1.86
sup,sup,ENEMY,elise,mel,5.24
sup,sup,ENEMY,elise,velkoz,2.15
sup,sup,ENEMY,elise,tahmkench,-1.45
sup,sup,ENEMY,elise,zilean,1.15
sup,top,ENEMY,elise,yasuo,-4.84
sup,top,ENEMY,elise,shen,-4.35
sup,top,ENEMY,elise,chogath,-4.66
sup,top,ENEMY,elise,urgot,-3.69
sup,top,ENEMY,elise,tahmkench,-7.3
sup,top,ENEMY,elise,singed,-6.23
sup,top,ENEMY,elise,illaoi,-1.33
sup,top,ENEMY,elise,pantheon,-6.42
sup,top,ENEMY,elise,olaf,5.18
sup,top,ENEMY,elise,vladimir,-0.78
sup,top,ENEMY,elise,kled,-1.89
sup,top,ENEMY,elise,gragas,11.76
sup,top,ENEMY,elise,camille,-9.88
sup,top,ENEMY,elise,ryze,8.34
sup,jng,ENEMY,elise,gwen,-0.66
sup,jng,ENEMY,elise,reksai,-0.08
sup,jng,ENEMY,elise,sejuani,5.09
sup,jng,ENEMY,elise,wukong,3.24
sup,jng,ENEMY,elise,qiyana,-1.55
sup,jng,ENEMY,elise,zed,2.61
sup,jng,ENEMY,elise,nidalee,-0.37
sup,jng,ENEMY,elise,kindred,-4.75
sup,jng,ENEMY,elise,rammus,7.21
sup,jng,ENEMY,elise,zyra,1.82
sup,jng,ENEMY,elise,belveth,-7.42
sup,jng,ENEMY,elise,udyr,5.47
sup,jng,ENEMY,elise,karthus,-2.86
sup,jng,ENEMY,elise,trundle,7.27
sup,mid,ENEMY,elise,vladimir,-2.54
sup,mid,ENEMY,elise,qiyana,6.84
sup,mid,ENEMY,elise,azir,2.02
sup,mid,ENEMY,elise,taliyah,-2.05
sup,mid,ENEMY,elise,swain,0.24
sup,mid,ENEMY,elise,velkoz,-5.25
sup,mid,ENEMY,elise,cassiopeia,4.57
sup,mid,ENEMY,elise,pantheon,2.33
sup,mid,ENEMY,elise,varus,-6.18
sup,mid,ENEMY,elise,annie,-6.46
sup,mid,ENEMY,elise,brand,13.97
sup,mid,ENEMY,elise,morgana,-4.11
sup,mid,ENEMY,elise,ziggs,-3.02
sup,bot,ENEMY,elise,seraphine,-4.81
sup,bot,ENEMY,elise,xerath,7.37
sup,bot,ENEMY,elise,syndra,-0.87
sup,bot,ENEMY,elise,viktor,24.16
sup,bot,ENEMY,elise,katarina,18.93
sup,bot,ENEMY,elise,vladimir,1.13
sup,bot,ENEMY,elise,heimerdinger,-9.8
sup,bot,ENEMY,elise,aurora,4.78
sup,sup,ENEMY,elise,poppy,2.15
sup,sup,ENEMY,elise,renata,1.91
sup,sup,ENEMY,elise,shaco,8.59
sup,sup,ENEMY,elise,leblanc,6.82
sup,sup,ENEMY,elise,galio,-2.28
sup,sup,ENEMY,elise,teemo,16.68
sup,sup,ENEMY,elise,sylas,7.2
sup,sup,ENEMY,elise,veigar,6.83
sup,sup,ENEMY,elise,shen,-9.19
sup,sup,ENEMY,elise,malphite,-1.8
sup,sup,ENEMY,elise,zoe,-2.11
sup,sup,ENEMY,elise,ashe,-11.86
sup,top,ENEMY,elise,trundle,-7.75
sup,top,ENEMY,elise,heimerdinger,5.21
sup,top,ENEMY,elise,poppy,1.17
sup,top,ENEMY,elise,warwick,-7.87
sup,top,ENEMY,elise,quinn,-0.11
sup,top,ENEMY,elise,swain,-8.28
sup,top,ENEMY,elise,sylas,-3.63
sup,top,ENEMY,elise,wukong,-0.09
sup,top,ENEMY,elise,cassiopeia,1.07
sup,top,ENEMY,elise,aurora,3.33
sup,top,ENEMY,elise,zac,1.5
sup,top,ENEMY,elise,udyr,-3.48
sup,top,ENEMY,elise,naafiri,2.01
sup,jng,ENEMY,elise,pantheon,-1.88
sup,jng,ENEMY,elise,taliyah,0.66
sup,jng,ENEMY,elise,ivern,-7.57
sup,jng,ENEMY,elise,nasus,0.29
sup,jng,ENEMY,elise,aatrox,-1.18
sup,jng,ENEMY,elise,shyvana,5.64
sup,jng,ENEMY,elise,chogath,6.81
sup,jng,ENEMY,elise,poppy,-1.99
sup,jng,ENEMY,elise,gragas,-5.53
sup,jng,ENEMY,elise,morgana,2.71
sup,jng,ENEMY,elise,mordekaiser,20.75
sup,jng,ENEMY,elise,maokai,1.38
sup,jng,ENEMY,elise,skarner,-3.79
sup,mid,ENEMY,elise,malphite,3.5
sup,mid,ENEMY,elise,smolder,-4.59
sup,mid,ENEMY,elise,kayle,-3.42
sup,mid,ENEMY,elise,jayce,-5.2
sup,mid,ENEMY,elise,kennen,2.82
sup,mid,ENEMY,elise,chogath,-0.23
sup,mid,ENEMY,elise,tristana,11.24
sup,mid,ENEMY,elise,sion,3.66
sup,mid,ENEMY,elise,neeko,2.07
sup,mid,ENEMY,elise,sett,8.63
sup,mid,ENEMY,elise,corki,-0.5
sup,mid,ENEMY,elise,garen,-1.01
sup,bot,ENEMY,elise,kindred,0.03
sup,bot,ENEMY,elise,naafiri,17.3
sup,bot,ENEMY,elise,akshan,14.06
sup,bot,ENEMY,elise,leblanc,6.56
sup,bot,ENEMY,elise,orianna,11.66
sup,bot,ENEMY,elise,malzahar,17.98
sup,bot,ENEMY,elise,zoe,0.02
sup,bot,ENEMY,elise,pantheon,0.02
sup,bot,ENEMY,elise,garen,-4.36
sup,bot,ENEMY,elise,morgana,-5.53
sup,bot,ENEMY,elise,sylas,-8.69
sup,bot,ENEMY,elise,azir,-9.78
sup,sup,ENEMY,elise,amumu,0.17
sup,sup,ENEMY,elise,anivia,0.42
sup,sup,ENEMY,elise,jarvaniv,6.35
sup,sup,ENEMY,elise,hwei,4.33
sup,sup,ENEMY,elise,nidalee,7.31
sup,sup,ENEMY,elise,zac,14.78
sup,sup,ENEMY,elise,sion,-0.93
sup,sup,ENEMY,elise,missfortune,6.34
sup,sup,ENEMY,elise,heimerdinger,-5.54
sup,sup,ENEMY,elise,chogath,-7.52
sup,sup,ENEMY,elise,ziggs,17.15
sup,sup,ENEMY,elise,ivern,-10.53
sup,sup,ENEMY,elise,annie,8.33
sup,sup,ENEMY,elise,varus,-13.79
sup,top,ENEMY,elise,anivia,-7.59
sup,top,ENEMY,elise,xinzhao,-11.75
sup,top,ENEMY,elise,zed,8.79
sup,top,ENEMY,elise,sejuani,11.07
sup,top,ENEMY,elise,smolder,14.82
sup,top,ENEMY,elise,viego,12.29
sup,top,ENEMY,elise,malzahar,-9.23
sup,top,ENEMY,elise,leesin,-13.11
sup,top,ENEMY,elise,briar,2.07
sup,top,ENEMY,elise,kayn,-4.8
sup,top,ENEMY,elise,akshan,-2.17
sup,top,ENEMY,elise,shaco,11.74
sup,top,ENEMY,elise,karma,1.29
sup,top,ENEMY,elise,jarvaniv,7.57
sup,top,ENEMY,elise,kassadin,10.76
sup,jng,ENEMY,elise,brand,-0.14
sup,jng,ENEMY,elise,tryndamere,-5.57
sup,jng,ENEMY,elise,twitch,-5.49
sup,jng,ENEMY,elise,riven,-12.36
sup,jng,ENEMY,elise,sion,3.01
sup,jng,ENEMY,elise,fizz,3.16
sup,jng,ENEMY,elise,shen,-8.21
sup,jng,ENEMY,elise,garen,5.04
sup,jng,ENEMY,elise,neeko,13.64
sup,jng,ENEMY,elise,kaisa,-5.83
